video,frame,sports_ball_positions,LEFT_SHOULDER_vel,RIGHT_SHOULDER_vel,LEFT_SHOULDER_acc,RIGHT_SHOULDER_acc,LEFT_ELBOW_vel,RIGHT_ELBOW_vel,LEFT_ELBOW_acc,RIGHT_ELBOW_acc,LEFT_WRIST_vel,RIGHT_WRIST_vel,LEFT_WRIST_acc,RIGHT_WRIST_acc,LEFT_HIP_vel,RIGHT_HIP_vel,LEFT_HIP_acc,RIGHT_HIP_acc,NOSE_pos_x,NOSE_pos_y,LEFT_SHOULDER_pos_x,LEFT_SHOULDER_pos_y,RIGHT_SHOULDER_pos_x,RIGHT_SHOULDER_pos_y,LEFT_ELBOW_pos_x,LEFT_ELBOW_pos_y,RIGHT_ELBOW_pos_x,RIGHT_ELBOW_pos_y,LEFT_WRIST_pos_x,LEFT_WRIST_pos_y,RIGHT_WRIST_pos_x,RIGHT_WRIST_pos_y,LEFT_HIP_pos_x,LEFT_HIP_pos_y,RIGHT_HIP_pos_x,RIGHT_HIP_pos_y,LEFT_ELBOW_LEFT_SHOULDER_LEFT_WRIST_angle,RIGHT_ELBOW_RIGHT_SHOULDER_RIGHT_WRIST_angle,LEFT_SHOULDER_LEFT_HIP_LEFT_ELBOW_angle,RIGHT_SHOULDER_RIGHT_HIP_RIGHT_ELBOW_angle,is_shot,shot_id,shot_invalid,make
long_vid.mov,11616,0,85.63,58.08,583.03,-393.83,119.64,75.4,-2243.4,-745.41,69.38,92.7,-2433.9,-1402.48,14.32,14.32,387.04,387.04,57.21,-309.48,87.16,-208.35,-54.51,-229.75,93.97,-83.0,-99.7,-123.74,66.89,-82.57,-16.44,-91.94,39.0,3.58,-39.0,-3.58,87.79,87.81,15.91,27.01,0,0,0,
long_vid.mov,11617,0,122.61,99.24,2037.67,2268.02,169.28,104.35,2735.88,1595.53,122.54,115.87,2929.49,1277.01,20.82,20.82,357.83,357.83,54.29,-313.72,86.18,-212.18,-56.5,-232.27,93.03,-88.78,-101.68,-127.48,64.4,-86.33,-18.45,-95.59,39.32,3.24,-39.32,-3.24,91.72,87.64,15.45,27.61,0,0,0,
long_vid.mov,11618,0,131.59,95.75,495.04,-192.14,164.39,112.25,-269.47,435.16,146.89,133.83,1341.49,989.54,29.25,29.25,464.74,464.74,53.51,-313.74,86.54,-210.81,-56.8,-231.01,93.38,-86.98,-101.21,-126.32,64.36,-84.36,-18.87,-94.31,39.74,3.8,-39.74,-3.8,92.0,88.26,15.46,27.28,0,0,0,
long_vid.mov,11619,"60.14,-79.8",105.28,95.12,-1450.05,-34.9,193.35,106.78,1595.72,-301.43,135.15,117.25,-646.59,-913.67,28.75,28.75,-27.37,-27.37,54.0,-314.07,86.74,-211.11,-57.44,-230.78,95.44,-88.94,-101.08,-126.63,63.48,-84.22,-19.7,-94.61,39.77,4.2,-39.77,-4.2,94.32,88.74,16.38,27.19,0,0,0,
long_vid.mov,11620,"58.47,-78.86",38.09,50.88,-3702.27,-2437.93,103.32,37.23,-4961.28,-3832.51,91.17,81.55,-2423.97,-1967.32,28.6,28.6,-8.63,-8.63,54.24,-314.05,86.7,-211.4,-58.07,-230.28,95.92,-89.77,-101.31,-126.26,61.45,-83.65,-17.55,-94.06,39.43,4.5,-39.43,-4.5,95.72,88.45,16.68,27.29,0,0,0,
long_vid.mov,11621,0,51.33,59.24,729.62,460.51,129.07,44.0,1419.01,372.71,59.85,102.65,-1725.58,1162.57,30.2,30.2,88.17,88.17,54.88,-316.02,87.2,-213.48,-58.48,-231.98,95.97,-93.0,-101.55,-127.86,61.24,-83.49,-15.98,-96.0,40.22,4.56,-40.22,-4.56,101.15,87.95,16.32,27.06,0,0,0,
long_vid.mov,11622,0,54.42,65.44,169.91,341.66,115.76,49.79,-733.29,319.25,61.61,111.73,96.62,500.37,24.92,24.92,-290.6,-290.6,55.37,-315.14,87.55,-213.08,-57.67,-231.37,97.41,-94.54,-101.17,-127.33,61.86,-82.73,-17.05,-95.13,40.11,4.54,-40.11,-4.54,103.62,88.25,17.05,27.12,0,0,0,
long_vid.mov,11623,0,61.75,64.62,404.3,-45.19,113.65,51.58,-116.64,98.46,59.21,84.87,-131.89,-1479.81,18.39,18.39,-360.22,-360.22,55.45,-315.14,88.23,-213.22,-56.95,-231.13,97.87,-95.24,-100.63,-127.37,63.84,-82.71,-16.31,-95.28,40.21,4.56,-40.21,-4.56,105.55,88.0,17.11,27.06,0,0,0,
long_vid.mov,11624,0,37.43,40.74,-1340.39,-1315.96,104.83,45.15,-485.67,-354.34,80.92,58.43,1196.37,-1457.4,9.52,9.52,-488.8,-488.8,55.33,-315.26,88.22,-214.04,-56.77,-231.54,97.56,-97.98,-101.43,-128.36,64.96,-83.62,-17.08,-95.99,40.51,4.52,-40.51,-4.52,109.18,87.59,16.91,27.5,0,0,0,
long_vid.mov,11625,0,66.54,60.24,1603.98,1074.95,154.09,69.93,2714.57,1365.55,110.63,76.73,1636.86,1008.82,18.65,18.65,503.13,503.13,56.21,-317.09,87.93,-216.13,-56.01,-233.47,98.81,-102.61,-101.33,-130.36,66.47,-85.73,-16.05,-98.12,39.95,4.28,-39.95,-4.28,112.08,86.98,17.76,27.74,0,0,0,
long_vid.mov,11626,0,89.91,86.32,1288.22,1437.01,209.56,96.47,3056.42,1462.91,111.54,104.07,50.51,1506.62,24.64,24.64,330.27,330.27,53.21,-317.83,86.12,-216.92,-58.07,-234.17,97.17,-106.11,-103.15,-131.14,68.26,-86.7,-18.14,-98.94,39.64,3.98,-39.64,-3.98,118.17,87.11,17.58,28.21,0,0,0,
long_vid.mov,11627,0,90.05,81.62,7.72,-259.19,185.55,96.94,-1322.94,25.53,131.48,95.22,1098.47,-487.88,26.4,26.4,97.17,97.17,52.71,-317.87,86.94,-216.98,-57.91,-234.07,98.24,-107.08,-101.86,-131.08,70.78,-86.87,-17.58,-99.06,40.03,3.88,-40.03,-3.88,120.47,87.69,17.86,27.55,0,0,0,
long_vid.mov,11628,0,54.92,56.79,-1936.09,-1367.94,135.34,74.0,-2767.11,-1263.97,203.33,71.32,3959.62,-1317.06,17.96,17.96,-465.47,-465.47,52.68,-317.54,86.89,-216.79,-57.25,-233.76,98.49,-109.13,-101.11,-131.11,77.19,-88.01,-18.34,-99.81,40.18,3.91,-40.18,-3.91,128.59,87.58,18.1,27.38,0,0,0,
long_vid.mov,11629,"51.73,-73.63",29.65,41.71,-1392.56,-831.2,92.67,46.48,-2351.42,-1516.36,186.19,47.3,-944.53,-1323.49,13.53,13.53,-243.76,-243.76,51.8,-317.42,87.46,-216.64,-55.91,-233.59,99.95,-109.63,-101.08,-131.59,76.09,-88.09,-19.25,-100.03,39.99,3.91,-39.99,-3.91,125.43,87.2,18.8,27.85,0,0,0,
long_vid.mov,11630,"49.73,-72.57",17.79,46.5,-653.76,264.15,85.5,34.41,-394.75,-665.51,183.51,63.34,-147.87,883.55,13.78,13.78,13.41,13.41,51.25,-317.3,87.34,-216.51,-56.18,-233.23,99.74,-110.66,-101.69,-131.77,78.47,-88.02,-20.67,-100.26,40.41,3.91,-40.41,-3.91,130.13,87.1,18.7,28.09,0,0,0,
long_vid.mov,11631,"47.86,-71.37",25.53,60.23,426.89,756.62,53.23,39.56,-1778.67,284.17,123.99,85.65,-3279.79,1229.62,20.35,20.35,362.24,362.24,49.37,-316.74,87.02,-215.98,-57.55,-232.68,99.44,-110.72,-102.69,-132.02,75.25,-87.48,-22.91,-99.79,40.92,3.92,-40.92,-3.92,127.12,87.84,18.57,28.31,0,0,0,
long_vid.mov,11632,"46.38,-68.87",37.63,62.93,666.43,148.6,44.63,49.4,-473.74,542.07,141.27,105.42,952.07,1089.47,21.55,21.55,66.13,66.13,48.95,-315.52,87.0,-214.73,-58.17,-231.31,100.2,-109.97,-102.95,-131.03,73.55,-86.35,-24.48,-98.53,40.82,4.15,-40.82,-4.15,124.38,88.44,19.09,28.43,0,0,0,
long_vid.mov,11633,"45.46,-66.59",50.92,86.62,732.74,1305.67,48.43,56.47,209.4,389.43,119.39,114.7,-1205.74,511.21,15.01,15.01,-360.58,-360.58,48.23,-315.3,87.07,-213.83,-59.01,-229.78,101.43,-110.23,-103.39,-130.11,74.22,-85.36,-25.69,-97.01,40.83,4.21,-40.83,-4.21,124.52,89.07,19.87,28.61,0,0,0,
long_vid.mov,11634,"44.26,-65.59",54.31,75.7,186.45,-601.77,57.75,48.7,513.6,-428.18,92.9,93.04,-1459.41,-1193.43,8.07,8.07,-382.44,-382.44,48.68,-316.56,87.54,-213.18,-58.94,-228.91,102.05,-109.71,-102.97,-129.67,75.81,-84.47,-25.82,-95.91,40.89,4.09,-40.89,-4.09,125.89,89.71,20.1,28.52,0,0,0,
long_vid.mov,11635,"44.78,-63.78",53.29,73.41,-55.84,-126.2,81.19,49.71,1291.89,55.66,77.93,85.01,-824.95,-442.33,8.87,8.87,44.27,44.27,49.0,-316.0,88.21,-212.19,-58.62,-227.57,103.89,-108.25,-102.65,-128.65,75.0,-83.56,-25.64,-94.35,40.89,3.8,-40.89,-3.8,121.94,90.02,20.94,28.52,0,0,0,
long_vid.mov,11636,0,50.1,65.63,-176.16,-428.92,82.5,51.13,71.83,78.25,62.8,75.0,-834.14,-551.99,15.15,15.15,346.07,346.07,48.81,-314.76,88.09,-211.47,-58.93,-226.29,104.76,-107.24,-103.01,-127.61,74.9,-83.91,-26.02,-93.0,40.99,3.41,-40.99,-3.41,118.91,90.14,21.45,28.67,0,0,0,
long_vid.mov,11637,"43.29,-60.89",40.27,57.87,-541.33,-427.45,75.88,47.29,-364.44,-211.61,45.18,76.09,-970.8,60.25,17.75,17.75,143.46,143.46,48.53,-314.54,88.02,-211.21,-59.18,-225.91,105.12,-106.96,-103.31,-127.34,75.61,-84.42,-27.11,-92.58,41.23,3.53,-41.23,-3.53,118.07,90.41,21.61,28.73,0,0,0,
long_vid.mov,11638,0,20.73,37.01,-1076.97,-1149.71,34.97,36.62,-2254.61,-587.62,29.97,118.88,-838.18,2358.21,14.41,14.41,-184.06,-184.06,48.35,-314.99,88.06,-211.34,-59.24,-226.14,105.2,-106.88,-103.4,-127.82,75.23,-84.32,-31.01,-92.58,41.32,3.59,-41.32,-3.59,117.64,91.77,21.59,28.79,0,0,0,
long_vid.mov,11639,0,12.4,18.24,-458.86,-1034.17,22.05,22.38,-712.17,-785.09,56.95,120.27,1486.97,76.23,9.64,9.64,-262.86,-262.86,47.9,-315.79,88.15,-211.08,-59.16,-225.86,105.21,-106.25,-103.59,-127.56,75.25,-82.49,-32.08,-91.56,41.24,3.47,-41.24,-3.47,119.17,92.4,21.58,28.93,0,0,0,
long_vid.mov,11640,0,8.9,14.39,-193.24,-212.16,15.01,23.01,-387.59,34.9,47.03,118.2,-547.03,-113.89,5.62,5.62,-221.53,-221.53,47.25,-317.2,88.11,-211.14,-59.13,-226.1,105.22,-106.18,-104.01,-127.67,75.15,-82.17,-32.97,-90.99,41.28,3.51,-41.28,-3.51,119.35,92.8,21.57,29.1,0,0,0,
long_vid.mov,11641,"41.0,-57.41",7.49,16.43,-77.7,112.24,14.75,23.25,-14.33,13.04,42.33,54.39,-259.0,-3516.56,4.08,4.08,-85.23,-85.23,46.37,-317.7,88.08,-211.2,-59.11,-226.45,105.12,-106.16,-104.38,-128.02,75.01,-82.18,-33.4,-90.99,41.29,3.53,-41.29,-3.53,119.33,92.86,21.51,29.27,0,0,0,
long_vid.mov,11642,"41.24,-56.46",4.96,17.85,-139.05,78.25,5.49,26.26,-510.29,166.24,9.52,37.35,-1807.69,-938.65,1.51,1.51,-141.26,-141.26,45.25,-318.29,88.1,-211.33,-59.08,-226.82,105.24,-106.18,-104.71,-128.38,74.96,-82.19,-33.95,-91.03,41.29,3.53,-41.29,-3.53,119.13,92.96,21.55,29.42,0,0,0,
long_vid.mov,11643,"39.55,-55.96",6.04,18.73,59.15,48.31,5.44,29.15,-2.76,159.26,17.36,29.02,431.67,-459.22,0.7,0.7,-44.64,-44.64,43.17,-319.26,88.07,-211.46,-59.2,-227.09,105.26,-106.11,-105.27,-128.57,74.21,-82.15,-34.54,-90.99,41.3,3.52,-41.3,-3.52,118.39,92.92,21.54,29.64,0,0,0,
long_vid.mov,11644,"38.18,-55.97",14.94,22.22,490.82,192.32,7.71,27.63,124.72,-84.13,33.49,24.74,889.06,-236.04,0.86,0.86,8.45,8.45,41.52,-319.62,88.26,-211.97,-59.68,-227.34,105.49,-106.13,-105.67,-128.72,73.19,-82.19,-34.74,-90.99,41.3,3.49,-41.3,-3.49,117.31,93.01,21.54,29.69,0,0,0,
long_vid.mov,11645,0,24.67,23.58,536.01,75.13,17.66,20.47,548.5,-394.2,36.95,23.47,190.86,-69.98,1.68,1.68,45.37,45.37,41.31,-319.61,88.72,-212.45,-60.06,-227.58,106.15,-106.04,-105.65,-128.82,72.96,-82.25,-34.28,-90.84,41.3,3.44,-41.3,-3.44,116.34,93.24,21.69,29.56,0,0,0,
long_vid.mov,11646,0,34.85,24.62,560.81,57.13,31.55,13.41,765.62,-389.42,36.99,28.73,2.21,289.87,2.52,2.52,46.47,46.47,41.34,-319.54,89.33,-212.76,-59.84,-227.85,106.93,-105.79,-105.46,-128.91,72.22,-82.4,-33.41,-90.67,41.34,3.4,-41.34,-3.4,114.64,93.21,21.86,29.47,0,0,0,
long_vid.mov,11647,"41.1,-56.05",25.87,18.1,-494.86,-358.93,38.56,9.42,386.12,-219.88,24.86,38.56,-668.81,541.7,3.88,3.88,74.76,74.76,40.9,-319.27,89.34,-212.71,-59.78,-227.67,107.45,-105.48,-105.52,-128.71,71.91,-82.58,-32.82,-90.25,41.3,3.3,-41.3,-3.3,113.21,93.08,22.12,29.51,0,0,0,
long_vid.mov,11648,0,23.27,25.04,-142.91,382.26,30.32,13.19,-454.08,208.12,28.41,38.71,196.0,8.27,6.02,6.02,118.11,118.11,39.75,-319.31,88.82,-212.66,-60.6,-227.58,107.24,-105.47,-105.77,-128.55,71.96,-82.15,-32.39,-90.0,41.33,3.14,-41.33,-3.14,113.72,93.2,22.16,29.42,0,0,0,
long_vid.mov,11649,"41.77,-55.67",38.82,49.48,856.55,1346.63,34.12,38.12,209.59,1373.64,67.22,50.66,2138.34,658.53,16.59,16.59,582.3,582.3,38.75,-318.05,88.12,-211.29,-61.57,-226.21,106.24,-105.21,-105.71,-126.98,74.41,-80.65,-32.01,-88.51,41.39,2.51,-41.39,-2.51,117.95,93.58,22.02,29.14,0,0,0,
long_vid.mov,11650,0,50.27,58.78,631.16,512.5,38.28,49.93,228.88,650.63,130.62,89.04,3493.97,2115.37,18.92,18.92,128.21,128.21,38.18,-319.32,88.42,-211.9,-61.23,-226.82,106.15,-106.04,-104.89,-126.76,78.17,-80.09,-29.25,-89.11,41.59,2.64,-41.59,-2.64,123.34,92.89,21.82,28.58,0,0,0,
long_vid.mov,11651,"48.1,-61.14",53.91,56.21,200.77,-141.26,46.08,74.3,430.02,1343.14,145.67,155.29,829.54,3650.65,22.9,22.9,219.69,219.69,37.52,-321.18,88.93,-212.41,-61.13,-227.5,106.73,-106.32,-103.96,-125.43,79.38,-80.43,-25.29,-90.16,41.97,2.65,-41.97,-2.65,123.89,91.38,21.84,27.64,0,0,0,
long_vid.mov,11652,0,54.14,60.97,12.67,261.94,43.35,106.58,-150.63,1779.04,190.08,272.23,2447.3,6444.21,11.99,11.99,-601.59,-601.59,39.32,-321.48,90.47,-212.48,-59.21,-227.2,107.25,-105.61,-101.4,-123.31,84.66,-80.66,-17.46,-91.18,41.95,2.68,-41.95,-2.68,128.92,88.84,21.63,26.5,0,0,0,
long_vid.mov,11653,"57.79,-73.56",71.51,84.27,957.02,1284.0,58.37,151.21,827.89,2459.24,176.26,307.64,-761.76,1951.15,9.0,9.0,-164.4,-164.4,41.09,-321.16,92.08,-212.27,-57.34,-226.59,108.74,-104.89,-98.68,-121.48,86.86,-82.78,-13.19,-93.26,41.93,2.75,-41.93,-2.75,126.48,86.8,21.95,25.41,0,0,0,
long_vid.mov,11654,0,81.97,101.2,576.42,932.96,95.28,181.47,2033.81,1667.36,352.75,345.24,9726.02,2072.39,9.09,9.09,4.78,4.78,41.56,-321.6,93.35,-212.51,-55.74,-226.63,110.85,-103.29,-95.5,-120.67,79.67,-90.92,-7.97,-96.5,41.61,2.97,-41.61,-2.97,102.53,84.87,22.61,24.18,0,0,0,
long_vid.mov,11655,"72.26,-93.52",65.05,73.63,-932.6,-1519.3,146.99,172.03,2849.77,-520.21,428.46,278.72,4171.79,-3666.09,11.02,11.02,106.36,106.36,40.78,-321.37,92.89,-212.08,-55.82,-226.2,112.36,-99.91,-93.07,-119.27,77.5,-100.07,-5.97,-100.29,41.72,2.89,-41.72,-2.89,79.89,83.09,23.24,22.82,0,0,0,
long_vid.mov,11656,"77.39,-107.62",69.18,47.18,227.77,-1457.58,167.67,166.28,1139.61,-316.87,578.18,342.4,8250.99,3509.4,13.89,13.89,158.16,158.16,39.24,-321.45,91.09,-212.51,-55.99,-226.7,112.16,-102.69,-90.24,-120.17,74.28,-110.81,-3.69,-108.18,41.71,2.66,-41.71,-2.66,67.03,80.07,23.79,21.47,0,0,0,
long_vid.mov,11657,"82.13,-122.08",71.96,21.07,153.2,-1438.66,205.04,134.69,2059.53,-1740.83,492.01,359.06,-4748.94,918.27,13.95,13.95,3.31,3.31,36.67,-320.64,89.65,-212.64,-55.87,-226.55,115.08,-106.36,-89.0,-121.11,71.65,-116.39,-4.45,-115.19,41.46,2.36,-41.46,-2.36,63.54,76.57,26.09,21.12,0,0,0,
long_vid.mov,11658,0,146.56,41.02,4110.8,1099.2,224.18,143.01,1054.38,458.86,766.91,514.65,15149.29,8573.92,19.02,19.02,279.39,279.39,33.5,-316.56,85.0,-213.18,-56.17,-228.05,116.25,-110.95,-86.9,-123.61,80.26,-139.2,-5.99,-127.85,41.27,1.99,-41.27,-1.99,34.87,70.61,28.49,20.17,0,0,0,
long_vid.mov,11659,0,180.24,87.16,1856.19,2543.0,369.43,171.87,8004.48,1590.02,918.82,641.95,8371.31,7015.31,25.81,25.81,373.99,373.99,30.99,-317.77,81.36,-213.76,-57.1,-230.94,117.29,-121.59,-83.57,-126.69,97.26,-148.7,-4.28,-142.89,41.33,1.4,-41.33,-1.4,15.16,64.2,31.83,18.18,1,24,0,0.0
long_vid.mov,11660,"96.87,-198.21",253.03,105.91,4011.24,1032.89,395.52,275.1,1437.93,5689.06,1049.83,770.86,7219.2,7103.48,25.93,25.93,6.61,6.61,30.96,-318.3,79.87,-218.96,-57.37,-232.11,119.68,-127.2,-76.65,-128.57,97.75,-161.99,3.5,-154.61,41.3,1.0,-41.3,-1.0,8.77,61.46,33.4,14.52,1,24,0,0.0
long_vid.mov,11661,"96.83,-226.71",365.29,83.09,6186.31,-1257.54,600.95,479.29,11320.64,11252.12,1151.57,1107.76,5606.59,18565.56,34.78,34.78,487.88,487.88,30.61,-317.07,69.26,-221.0,-57.15,-231.94,121.16,-143.06,-63.75,-134.93,101.62,-191.65,19.75,-181.12,40.42,1.15,-40.42,-1.15,11.75,57.16,41.05,8.04,1,24,0,0.0
long_vid.mov,11662,"95.37,-255.38",396.76,33.62,1734.03,-2725.96,509.57,594.17,-5035.86,6330.51,1209.71,1283.48,3203.92,9683.41,36.07,36.07,70.9,70.9,32.52,-310.24,65.49,-217.15,-57.49,-231.98,125.07,-147.22,-54.41,-140.33,100.7,-214.28,24.57,-205.36,39.77,1.32,-39.77,-1.32,20.46,52.46,47.15,2.47,1,24,0,0.0
long_vid.mov,11663,"94.86,-284.19",332.72,25.11,-3529.05,-469.15,566.54,780.34,3139.45,10259.64,1290.71,1478.46,4464.04,10745.13,34.47,34.47,-88.17,-88.17,41.79,-301.36,66.1,-215.33,-57.95,-231.39,133.05,-151.81,-40.81,-151.04,100.22,-231.98,26.27,-229.98,39.65,1.6,-39.65,-1.6,24.24,52.4,53.46,7.49,1,24,0,0.0
long_vid.mov,11664,"90.83,-309.23",168.88,33.81,-9028.73,479.61,497.52,748.14,-3803.48,-1774.81,971.46,1342.7,-17592.91,-7481.33,22.57,22.57,-655.59,-655.59,52.27,-280.91,67.91,-215.84,-58.63,-231.07,144.55,-155.77,-30.92,-158.89,99.35,-244.48,24.4,-253.61,39.58,1.84,-39.58,-1.84,24.91,51.29,59.33,16.25,1,24,0,0.0
long_vid.mov,11665,"88.42,-331.77",82.1,51.17,-4782.0,956.47,635.43,823.14,7599.63,4133.39,965.07,1240.47,-352.31,-5633.78,11.0,11.0,-637.77,-637.77,54.21,-282.02,67.78,-216.49,-59.29,-232.18,147.83,-168.58,-24.44,-172.28,98.35,-266.76,27.04,-272.57,39.61,1.86,-39.61,-1.86,32.35,57.36,66.45,25.31,1,24,0,0.0
long_vid.mov,11666,"86.37,-349.68",78.41,83.9,-203.16,1804.02,757.88,1037.61,6748.22,11818.62,934.71,1301.4,-1673.23,3357.85,6.8,6.8,-231.26,-231.26,53.87,-289.69,68.48,-218.06,-59.53,-234.69,148.89,-184.42,-17.84,-200.51,97.41,-282.79,29.65,-300.45,39.67,1.81,-39.67,-1.81,39.67,76.06,74.76,45.77,1,24,0,0.0
long_vid.mov,11667,"84.27,-364.77",65.22,80.51,-726.86,-187.0,829.64,1107.44,3954.48,3847.94,999.6,1198.92,3576.26,-5647.74,3.7,3.7,-171.01,-171.01,53.47,-294.1,68.18,-219.19,-59.43,-235.26,150.18,-200.44,-15.97,-216.83,95.59,-298.75,31.29,-318.5,39.67,1.73,-39.67,-1.73,48.07,91.95,84.47,62.18,1,24,0,0.0
long_vid.mov,11668,"76.85,-378.36",73.65,67.91,464.37,-694.35,845.96,1023.25,899.16,-4639.46,876.24,1098.88,-6798.19,-5512.54,3.96,3.96,14.33,14.33,46.94,-298.51,67.78,-220.24,-59.37,-235.85,151.0,-214.52,-21.93,-225.21,95.13,-314.32,31.54,-332.2,39.65,1.78,-39.65,-1.78,56.83,100.69,93.29,69.32,1,24,0,0.0
long_vid.mov,11669,"71.42,-389.73",101.16,26.0,1515.81,-2309.54,876.47,641.77,1681.31,-21022.23,812.96,746.04,-3487.36,-19444.15,5.56,5.56,88.54,88.54,25.91,-300.1,64.69,-219.35,-59.26,-236.07,151.05,-232.06,-22.19,-233.43,92.98,-326.75,30.83,-340.96,39.48,1.77,-39.48,-1.77,66.85,112.17,104.87,81.1,1,24,0,0.0
long_vid.mov,11670,0,103.55,23.14,131.89,-157.79,884.63,490.27,449.49,-8348.35,714.54,489.19,-5423.63,-14154.06,7.7,7.7,117.75,117.75,24.64,-300.75,63.41,-219.11,-58.85,-235.98,149.04,-248.45,-24.5,-241.28,90.48,-337.16,28.29,-344.23,39.29,1.81,-39.29,-1.81,75.48,125.91,115.14,93.99,1,24,0,0.0
long_vid.mov,11671,0,117.3,99.53,757.91,4209.81,920.48,467.96,1975.58,-1229.8,704.64,398.24,-545.19,-5012.17,17.33,17.33,530.68,530.68,24.22,-317.15,62.88,-220.91,-55.03,-238.82,147.81,-264.46,-27.57,-249.82,84.18,-350.82,27.0,-352.88,38.73,1.94,-38.73,-1.94,80.77,139.74,123.33,107.9,1,24,0,0.0
long_vid.mov,11672,0,83.21,139.59,-1878.96,2207.77,837.35,447.21,-4581.05,-1143.28,586.38,355.19,-6517.33,-2372.36,29.4,29.4,664.96,664.96,24.97,-318.64,62.07,-222.0,-52.85,-239.87,145.72,-277.3,-30.24,-256.39,80.31,-355.63,23.14,-358.05,37.93,2.17,-37.93,-2.17,83.61,153.85,129.61,122.56,1,24,0,0.0
long_vid.mov,11673,0,95.07,165.52,653.94,1428.93,742.03,336.87,-5252.44,-6080.32,639.6,378.33,2933.16,1275.17,46.76,46.76,956.66,956.66,24.37,-319.36,61.5,-223.86,-52.08,-241.53,143.64,-288.44,-32.39,-256.1,70.77,-365.33,18.06,-359.89,36.81,2.4,-36.81,-2.4,84.71,152.43,134.4,122.85,1,24,0,0.0
long_vid.mov,11674,0,100.84,169.09,317.97,196.55,644.87,292.93,-5354.57,-2421.4,524.4,455.39,-6348.7,4246.36,36.83,36.83,-547.03,-547.03,7.83,-314.17,59.55,-224.85,-54.94,-237.48,139.59,-298.41,-37.92,-259.86,64.14,-371.07,8.12,-368.17,36.85,2.39,-36.85,-2.39,86.5,165.77,138.29,138.35,1,24,0,0.0
long_vid.mov,11675,0,145.94,174.51,2485.33,298.86,607.12,283.37,-2079.92,-527.01,575.6,485.95,2821.85,1684.25,35.34,35.34,-82.11,-82.11,8.02,-323.27,58.87,-228.6,-57.46,-236.46,136.93,-309.04,-41.66,-265.26,56.94,-376.4,0.53,-371.03,37.59,2.46,-37.59,-2.46,85.96,173.0,141.12,146.41,1,24,0,0.0
long_vid.mov,11676,0,171.14,201.5,1388.7,1487.34,561.22,348.87,-2529.78,3609.51,450.92,512.48,-6870.74,1462.17,16.11,16.11,-1059.53,-1059.53,6.93,-328.33,56.81,-231.19,-60.69,-235.85,131.83,-316.25,-45.19,-269.79,50.31,-377.98,-6.23,-372.13,37.5,2.49,-37.5,-2.49,85.72,176.29,143.31,149.77,1,24,0,0.0
long_vid.mov,11677,0,160.76,157.93,-572.01,-2401.2,493.93,357.44,-3707.97,472.45,350.39,398.46,-5539.91,-6283.49,18.74,18.74,144.75,144.75,5.26,-328.52,55.21,-231.49,-63.27,-235.98,127.68,-322.01,-47.63,-276.51,47.02,-378.23,-11.64,-376.14,37.64,2.59,-37.64,-2.59,86.2,178.76,145.61,152.63,1,24,0,0.0
long_vid.mov,11678,0,147.98,160.03,-704.27,115.91,463.26,341.77,-1689.95,-863.53,335.72,330.96,-808.42,-3719.72,15.66,15.66,-169.55,-169.55,2.34,-328.47,53.21,-233.88,-65.71,-237.42,120.57,-327.99,-50.74,-281.31,38.93,-379.31,-14.93,-379.12,37.07,2.64,-37.07,-2.64,86.56,178.73,148.31,154.2,1,24,0,0.0
long_vid.mov,11679,0,153.72,149.63,316.32,-573.11,436.57,425.55,-1470.99,4616.87,291.15,287.38,-2456.49,-2401.56,35.28,35.28,1080.83,1080.83,0.59,-330.69,52.27,-237.38,-67.53,-239.46,116.76,-334.3,-51.89,-291.54,35.06,-381.39,-19.36,-379.7,38.23,2.53,-38.23,-2.53,86.32,176.46,149.71,156.24,1,24,0,0.0
long_vid.mov,11680,0,137.7,125.13,-883.18,-1350.49,392.21,364.32,-2444.36,-3374.57,371.62,232.94,4434.83,-2999.84,46.84,46.84,637.4,637.4,-0.49,-330.13,51.51,-237.35,-68.49,-238.66,114.55,-338.44,-53.05,-295.18,27.49,-382.62,-22.39,-381.95,38.83,1.99,-38.83,-1.99,84.96,175.82,151.09,157.58,1,24,0,0.0
long_vid.mov,11681,0,103.27,84.76,-1896.97,-2224.3,319.74,466.72,-3993.79,5643.33,346.59,235.86,-1379.7,160.91,53.85,53.85,385.93,385.93,-1.71,-331.12,50.71,-238.3,-69.07,-238.91,112.94,-343.53,-52.91,-306.47,20.77,-381.57,-26.79,-380.63,39.73,1.66,-39.73,-1.66,81.82,174.05,152.02,159.5,1,24,0,0.0
long_vid.mov,11682,0,72.7,64.68,-1684.8,-1106.91,211.42,320.46,-5969.01,-8059.95,294.97,204.86,-2844.63,-1708.32,35.14,35.14,-1030.69,-1030.69,-2.87,-328.38,49.41,-236.84,-70.48,-239.76,111.57,-344.07,-53.34,-308.77,19.87,-380.26,-29.55,-380.27,39.76,1.81,-39.76,-1.81,81.44,175.55,152.22,158.7,1,24,0,0.0
long_vid.mov,11683,0,79.89,63.51,396.41,-64.47,146.8,342.03,-3561.2,1188.48,171.22,230.06,-6819.13,1388.51,33.51,33.51,-90.01,-90.01,-3.86,-327.66,49.05,-237.92,-71.65,-239.57,110.49,-344.54,-54.48,-303.91,19.88,-379.32,-32.87,-376.33,40.4,2.14,-40.4,-2.14,81.05,178.32,152.11,157.56,1,24,0,0.0
